split_index,n_estimators,max_depth,max_features,min_samples_leaf,min_samples_split,Split,R2,MAE,MAPE,MSE,RMSE
2,250,3,auto,5,2,Test,0.6698112602940756,3077.230024531596,0.22067387281772397,16674876.845477859,4083.488318273711
2,250,3,auto,5,5,Train,0.6839993506287376,3136.038879644471,0.22113513499758827,17015714.075544592,4125.010797021578
2,250,3,auto,5,5,Test,0.6679246786103059,3083.633078079142,0.2209703643093007,16770151.19451778,4095.1375061794665
2,250,3,auto,5,10,Train,0.6851277783818362,3128.41727898802,0.22076366162874805,16954951.52951869,4117.639072274146
2,250,3,auto,5,10,Test,0.669348055281896,3075.0567878049924,0.22048938792893436,16698269.18326376,4086.351573624541
2,250,3,auto,10,2,Train,0.6848738318063957,3130.2668152329193,0.22087667853168225,16968625.812551834,4119.29918949229
2,250,3,auto,10,2,Test,0.6691628945984082,3076.824925978511,0.2206507794360275,16707619.991521288,4087.4955647096776
2,250,3,auto,10,5,Train,0.684543728975792,3130.797980852826,0.22089197256330442,16986400.887989994,4121.45616111466
2,250,3,auto,10,5,Test,0.6686098814076746,3078.145470893621,0.2206655249019851,16735547.736294232,4090.9103798903043
2,250,3,auto,10,10,Train,0.6851302488878064,3127.427621741534,0.22069763416778493,16954818.49997178,4117.62291862329
2,250,3,auto,10,10,Test,0.6694273278252696,3074.010544889676,0.22042459836543304,16694265.836877208,4085.8617006547356
2,250,3,auto,15,2,Train,0.6872946300486733,3115.8708657980214,0.22013722858113474,16838272.881926112,4103.446463879614
2,250,3,auto,15,2,Test,0.6714883083462411,3066.8060126207324,0.22007853368214736,16590184.164077783,4073.104978278584
2,250,3,auto,15,5,Train,0.6843614800063376,3128.5349668126896,0.22066998911850913,16996214.463882856,4122.646536374767
2,250,3,auto,15,5,Test,0.6686596406621079,3077.254366756145,0.22054599615094106,16733034.841880158,4090.603236917528
2,250,3,auto,15,10,Train,0.68675426253205,3121.638144327203,0.2204451183167401,16867370.097950406,4106.990394187745
2,250,3,auto,15,10,Test,0.6708699242442753,3073.2584526168416,0.22046984651001048,16621413.208268275,4076.9367432262516
2,250,3,sqrt,3,2,Train,0.5921970302081196,3544.674775916449,0.2881638538963239,21959001.498709053,4686.04326684134
2,250,3,sqrt,3,2,Test,0.5852908102631,3446.1835943093115,0.2813592866894254,20943248.00933434,4576.379355924762
2,250,3,sqrt,3,5,Train,0.5988579548521304,3498.019670064464,0.2836867923748699,21600330.1179801,4647.615530353183
2,250,3,sqrt,3,5,Test,0.5897262609507359,3404.7384348964238,0.2769694547446474,20719253.108610626,4551.840628648
2,250,3,sqrt,3,10,Train,0.579854546937671,3603.7060287742033,0.29533917219418554,22623608.254201513,4756.428098289883
2,250,3,sqrt,3,10,Test,0.573092682349833,3504.9543182901684,0.28845105136397275,21559266.232367232,4643.195691801847
2,250,3,sqrt,5,2,Train,0.5938470086522545,3533.6247153512168,0.2874502683816825,21870154.967880487,4676.553749063565
2,250,3,sqrt,5,2,Test,0.5861997334155697,3439.711974978131,0.28085634913640356,20897346.439090207,4571.361551998508
2,250,3,sqrt,5,5,Train,0.5880107186949051,3562.677297177377,0.29015241339248093,22184422.17389358,4710.034200926101
2,250,3,sqrt,5,5,Test,0.581142736681663,3463.433458798641,0.2833174967667557,21152730.065500297,4599.209721843557
2,250,3,sqrt,5,10,Train,0.5886464514511807,3557.3270364372784,0.28993426909868275,22150189.817628596,4706.398816253101
2,250,3,sqrt,5,10,Test,0.5813496750449023,3460.285237602865,0.28325431172865606,21142279.46162843,4598.073451091058
2,250,3,sqrt,10,2,Train,0.5944970575930438,3525.1676305248766,0.28613052421401136,21835151.726799846,4672.809832081747
2,250,3,sqrt,10,2,Test,0.5883469648984194,3421.510701721395,0.2789573568261194,20788909.002467927,4559.485607222368
2,250,3,sqrt,10,5,Train,0.583914577066478,3587.591016295748,0.2921925112637659,22404987.463556528,4733.3906941595815
2,250,3,sqrt,10,5,Test,0.5762269920324996,3494.537355705938,0.28570512630170253,21400980.31383288,4626.119357931968
2,250,3,sqrt,10,10,Train,0.5980968699010474,3507.5999078086716,0.28352642947953105,21641312.324632514,4652.022390813754
2,250,3,sqrt,10,10,Test,0.5918191207543337,3402.033948134528,0.27622597708485075,20613561.498681936,4540.216018944687
2,250,3,sqrt,15,2,Train,0.5835162735364614,3580.654387857121,0.2925829789379843,22426434.94790672,4735.655704113921
2,250,3,sqrt,15,2,Test,0.5772459280649647,3474.3437372310746,0.2849490085216326,21349522.97803788,4620.554401588393
2,250,3,sqrt,15,5,Train,0.5809586933709787,3597.2038755157737,0.2942483410642724,22564153.18648543,4750.1740164424955
2,250,3,sqrt,15,5,Test,0.5738336152699888,3493.04970423001,0.28697962603517996,21521848.344630174,4639.164617108362
2,250,3,sqrt,15,10,Train,0.6019183988418184,3485.1887689493005,0.28237964900818713,21435534.127920073,4629.852495265921
2,250,3,sqrt,15,10,Test,0.5944464191235282,3385.325082799825,0.2752677539752077,20480880.18198512,4525.58064583818
2,250,3,log2,3,2,Train,0.6055313516631341,3477.0624680963665,0.28032926688434157,21240987.14740513,4608.794543848221
2,250,3,log2,3,2,Test,0.5983371998288378,3372.6987531322093,0.27324062260585136,20284391.68527993,4503.819677260617
2,250,3,log2,3,5,Train,0.5802182415598889,3593.5859784687323,0.29409894448777024,22604024.35867856,4754.368975866152
2,250,3,log2,3,5,Test,0.5733454735172632,3499.7864772911735,0.2875780411380823,21546500.01390601,4641.820764948385
2,250,3,log2,3,10,Train,0.5687176614011564,3647.686877089827,0.30000858613447495,23223297.085089825,4819.055621705338
2,250,3,log2,3,10,Test,0.5618754096715723,3550.3904599783555,0.29319167223689213,22125750.239722334,4703.80167946336
2,250,3,log2,5,2,Train,0.5873763749197853,3562.33043578033,0.29032989455898295,22218579.737571105,4713.658848237864
2,250,3,log2,5,2,Test,0.5802038398031487,3466.587425313039,0.2834902551291163,21200145.34027246,4604.361556206512
2,250,3,log2,5,5,Train,0.6061597547523625,3480.65580407447,0.2808148005185743,21207149.47235043,4605.122090927713
2,250,3,log2,5,5,Test,0.5978149596545088,3382.5572802887195,0.27396303356899143,20310765.360525347,4506.746649249916
2,250,3,log2,5,10,Train,0.5796132813620289,3595.4531075678588,0.29417099899165594,22636599.702350643,4757.793575004137
2,250,3,log2,5,10,Test,0.5716952569399197,3502.4375578213258,0.2873667949422852,21629837.67775268,4650.788930681834
2,250,3,log2,10,2,Train,0.5886943549475303,3551.1673300760795,0.28903744270996706,22147610.35395114,4706.124770333989
2,250,3,log2,10,2,Test,0.5819333981709893,3448.273339524822,0.2817771425224406,21112800.83298704,4594.866791647723
2,250,3,log2,10,5,Train,0.5932195984843363,3528.574489464099,0.28643986058893345,21903939.17701622,4680.1644391
2,250,3,log2,10,5,Test,0.5853380411273426,3431.6224137612226,0.27960436753963225,20940862.801270463,4576.118748598037
2,250,3,log2,10,10,Train,0.5922924948469688,3538.79970609827,0.288269035844945,21953861.006111287,4685.49474507349
2,250,3,log2,10,10,Test,0.5841726088104116,3441.557949467809,0.2812982332376017,20999718.3527162,4582.544964614772
2,250,3,log2,15,2,Train,0.5767721740431795,3609.6938884240963,0.29500574525028195,22789585.051879723,4773.843844521909
2,250,3,log2,15,2,Test,0.5704380759528087,3509.0461730796137,0.2881859703933241,21693326.633042987,4657.609540638093
2,250,3,log2,15,5,Train,0.5894331156491148,3548.5585885922096,0.28925446270502364,22107830.24307662,4701.896451760355
2,250,3,log2,15,5,Test,0.5822386341929695,3445.6687381245374,0.2818472970754971,21097386.09449579,4593.189098490915
2,250,3,log2,15,10,Train,0.5787455629435874,3599.4240812483795,0.29474676188143195,22683323.810467705,4762.701314429418
2,250,3,log2,15,10,Test,0.5718801950772665,3501.5224736519344,0.2878290543579891,21620498.108308136,4649.784737846273
2,250,5,auto,3,2,Train,0.8416953946743118,1978.532390042353,0.13563441690010497,8524241.663500868,2919.6303984410197
2,250,5,auto,3,2,Test,0.8167491117443144,2018.847855264955,0.1384249722873909,9254361.600003269,3042.0982232668407
2,250,5,auto,3,5,Train,0.841689285351228,1967.9572456878361,0.1346949060031726,8524570.632745063,2919.686735378483
2,250,5,auto,3,5,Test,0.8153538382232672,2014.6258913021854,0.1377264192962463,9324824.372749366,3053.657540188383
2,250,5,auto,3,10,Train,0.8419309846628291,1974.6470545801908,0.13523863325631566,8511555.829178542,2917.457082662664
2,250,5,auto,3,10,Test,0.8172463373183051,2015.5951224655767,0.13808335604165775,9229251.188248765,3037.9682664979837
2,250,5,auto,5,2,Train,0.841284446313651,1979.5885164922645,0.13567684534911942,8546370.03513153,2923.417526651219
2,250,5,auto,5,2,Test,0.8170487622824776,2018.8309397387923,0.13823329744125265,9239228.934289102,3039.6099970702
2,250,5,auto,5,5,Train,0.8404417592158036,1983.723301610104,0.13554466474065482,8591746.279581193,2931.168074263431
2,250,5,auto,5,5,Test,0.8177572559208396,2017.1931911728905,0.13797666986092486,9203449.264225211,3033.7187187056766
2,250,5,auto,5,10,Train,0.8413729263571387,1972.2178701964253,0.1352104076665195,8541605.642639382,2922.6025461289432
2,250,5,auto,5,10,Test,0.8171722726585513,2010.7584459722366,0.13781095004283775,9232991.531063294,3038.5838035281
2,250,5,auto,10,2,Train,0.8381362404759269,1988.479195959548,0.13595514187612354,8715891.744951615,2952.2689147419505
2,250,5,auto,10,2,Test,0.814946259738795,2023.9644930075767,0.1384528287193645,9345407.512681678,3057.025926072868
2,250,5,auto,10,5,Train,0.8415034742494412,1972.351061007084,0.13510210111204232,8534576.019083215,2921.3996678104854
2,250,5,auto,10,5,Test,0.8172052578786284,2010.47107355255,0.137776585038281,9231325.742935577,3038.309685159756
2,250,5,auto,10,10,Train,0.8390274351038401,1993.1208802379433,0.13642344724351324,8667903.511369167,2944.130348909363
2,250,5,auto,10,10,Test,0.8156620973742232,2027.01617880745,0.13875831897985164,9309256.963081606,3051.107497791844
2,250,5,auto,15,2,Train,0.8379647124726839,1990.954724850398,0.13597875912660662,8725128.02805717,2953.8327691420122
2,250,5,auto,15,2,Test,0.8146951665972277,2028.9832109139347,0.13865115864693742,9358087.979060113,3059.0992103984
2,250,5,auto,15,5,Train,0.8390292126690194,1986.7909051603924,0.13557425878637155,8667807.794664465,2944.114093350403
2,250,5,auto,15,5,Test,0.8157718673454629,2022.2249589140622,0.13827382609678818,9303713.464677079,3050.198922148698
2,250,5,auto,15,10,Train,0.8401982309256593,1979.8413868383095,0.13532665423029705,8604859.568312235,2933.4040922300896
2,250,5,auto,15,10,Test,0.817468217237532,2014.906680740966,0.13787596144130052,9218046.020165537,3036.123518594976
2,250,5,sqrt,3,2,Train,0.7532550142980114,2647.019175778277,0.20096515124899536,13286498.412687115,3645.0649394334687
2,250,5,sqrt,3,2,Test,0.738827289645255,2621.552030481052,0.20034749609357214,13189495.148876796,3631.734454620381
2,250,5,sqrt,3,5,Train,0.7492183574578424,2672.270326991623,0.20413013750087158,13503860.619853688,3674.7599404387884
2,250,5,sqrt,3,5,Test,0.7333298563577502,2646.0236404014545,0.20302760480640533,13467121.282090839,3669.757659858596
2,250,5,sqrt,3,10,Train,0.7454218927879592,2707.075355146094,0.20643929421092705,13708289.178621436,3702.470685720744
2,250,5,sqrt,3,10,Test,0.7319079291628006,2667.2428030034594,0.20481746053291353,13538930.09325786,3679.5285150760633
2,250,5,sqrt,5,2,Train,0.739494123814645,2729.990113333736,0.2097913729936705,14027482.263054926,3745.3280581352183
2,250,5,sqrt,5,2,Test,0.7267951239422763,2688.54428618267,0.20787807711668635,13797132.106636906,3714.4490986735714
2,250,5,sqrt,5,5,Train,0.7416998260535954,2723.044868411582,0.2090499212141663,13908711.625372864,3729.4385134189924
2,250,5,sqrt,5,5,Test,0.7271479490298309,2691.8643335216193,0.20762410536919085,13779314.070539711,3712.0498475289514
2,250,5,sqrt,5,10,Train,0.7515640009221997,2660.2012291787178,0.20243347197111086,13377554.555001965,3657.533944477066
2,250,5,sqrt,5,10,Test,0.7382683124134701,2621.872863662242,0.2006583467758705,13217724.083963258,3635.6188034450556
2,250,5,sqrt,10,2,Train,0.7409457138533848,2719.578783513583,0.20799191625138314,13949318.369710874,3734.878628511357
2,250,5,sqrt,10,2,Test,0.7280635299118713,2678.3348586140123,0.20613428765843864,13733076.277985986,3705.816546725699
2,250,5,sqrt,10,5,Train,0.7446092943792135,2681.4085310988694,0.2044982408607921,13752045.234847803,3708.3750127040553
2,250,5,sqrt,10,5,Test,0.7317573713292684,2646.4229057021303,0.2031968495960358,13546533.421386212,3680.5615633196808
2,250,5,sqrt,10,10,Train,0.7475802505819784,2673.2675239803834,0.20447491422402247,13592067.90132714,3686.7421799370704
2,250,5,sqrt,10,10,Test,0.7348949819251249,2637.485768826528,0.2027893321831361,13388080.80328188,3658.9726431447775
2,250,5,sqrt,15,2,Train,0.7495542458247343,2687.3288496120413,0.20341759457431585,13485774.010146694,3672.298191888384
2,250,5,sqrt,15,2,Test,0.7374217971796785,2637.989277299633,0.20099580588973065,13260473.989014132,3641.4933734683814
2,250,5,sqrt,15,5,Train,0.740822396292695,2721.9627865877133,0.2082781003825336,13955958.660980426,3735.7674795121316
2,250,5,sqrt,15,5,Test,0.7281881410955005,2682.6501704593506,0.20643056090200768,13726783.2828268,3704.967379455155
2,250,5,sqrt,15,10,Train,0.7362629002160683,2753.9845327408575,0.21214079381031264,14201474.237365508,3768.4843421945525
2,250,5,sqrt,15,10,Test,0.7238839203771626,2714.0410459590817,0.21015602330002742,13944150.93278955,3734.1867833290758
2,250,5,log2,3,2,Train,0.7410082814526477,2729.0760143489197,0.21052549546529004,13945949.286825854,3734.4275715062213
2,250,5,log2,3,2,Test,0.7279558230599136,2688.469168210712,0.20862628569787775,13738515.586708048,3706.550362089803
2,250,5,log2,3,5,Train,0.7384019132693173,2740.548556618702,0.2120388445621581,14086294.617987007,3753.1712748004197
2,250,5,log2,3,5,Test,0.7238125560849178,2710.313481283161,0.21069358128114188,13947754.904219367,3734.6693165820407
2,250,5,log2,3,10,Train,0.7409936083337259,2727.03979999149,0.20903371330635698,13946739.391519217,3734.533356594799
2,250,5,log2,3,10,Test,0.7275069290395728,2690.456015583219,0.20746245574032884,13761185.204431903,3709.607149609228
2,250,5,log2,5,2,Train,0.7439472055716031,2703.827680147626,0.2076189378668468,13787696.787670031,3713.1787982360925
2,250,5,log2,5,2,Test,0.7303538686119908,2665.089361645514,0.2058464291888095,13617411.7771525,3690.1777433007883
2,250,5,log2,5,5,Train,0.7407911400364307,2730.4911002077192,0.2096623650082357,13957641.71929288,3735.9927354443394
2,250,5,log2,5,5,Test,0.727154524530619,2690.3623400685697,0.20770456296158854,13778982.000869686,3712.0051186480987
2,250,5,log2,5,10,Train,0.7516230393663752,2651.213985356307,0.20088779937086287,13374375.506833693,3657.0993296373144
2,250,5,log2,5,10,Test,0.7377377671662677,2618.914270822512,0.19967262496999347,13244517.174078722,3639.301742653214
2,250,5,log2,10,2,Train,0.741703866202529,2714.442213011816,0.20998787479436457,13908494.075126642,3729.4093466830163
2,250,5,log2,10,2,Test,0.7295774109014456,2672.246549046428,0.20810006122818797,13656623.703975303,3695.486937329816
2,250,5,log2,10,5,Train,0.7394565123701841,2736.2168551674126,0.20894205843221691,14029507.529731398,3745.5984207775664
2,250,5,log2,10,5,Test,0.7267057094170739,2691.4171155960444,0.20683511222116535,13801647.633717796,3715.0568816261475
2,250,5,log2,10,10,Train,0.7414980413719179,2721.155959047941,0.2101037374729419,13919577.142437728,3730.894951943532
2,250,5,log2,10,10,Test,0.7286732949050791,2681.465210944925,0.20836909503828915,13702282.507806303,3701.659426231201
2,250,5,log2,15,2,Train,0.7385576727159608,2736.703433521436,0.21188467185374285,14077907.425701402,3752.0537610356014
2,250,5,log2,15,2,Test,0.7267687033811243,2691.2847837032264,0.20933174417358713,13798466.37262002,3714.6286991595834
2,250,5,log2,15,5,Train,0.7417470043163297,2718.444354767356,0.2090234519041445,13906171.213412121,3729.0979087994083
2,250,5,log2,15,5,Test,0.7300493942601742,2674.5700393298234,0.20683678988983117,13632788.050503515,3692.260561025388
2,250,5,log2,15,10,Train,0.7430009407244671,2701.2958424357485,0.20684490894297938,13838650.392071296,3720.033654696056
2,250,5,log2,15,10,Test,0.7304967423350583,2655.822470159271,0.20436980173912217,13610196.504642816,3689.199981654941
2,250,7,auto,3,2,Train,0.9130096739999642,1345.956682592998,0.09236494075382055,4684175.5467912415,2164.295623705607
2,250,7,auto,3,2,Test,0.8791071713932741,1480.5866978065217,0.1005839631968161,6105214.339877285,2470.873193807664
2,250,7,auto,3,5,Train,0.9131807360908322,1345.2532388830143,0.09228815971647535,4674964.351709321,2162.1665874093333
2,250,7,auto,3,5,Test,0.8785938258533683,1487.5509170171413,0.10090035946939169,6131138.826777498,2476.1136538490105
2,250,7,auto,3,10,Train,0.9123544776060035,1349.847570906506,0.09269368583785081,4719455.96322439,2172.4308880202357
2,250,7,auto,3,10,Test,0.8783341268938442,1488.9449428588466,0.1011450033097643,6144253.895967378,2478.760556400593
2,250,7,auto,5,2,Train,0.9104283913843574,1356.27901180402,0.09283964363593525,4823170.093235152,2196.1716902908915
2,250,7,auto,5,2,Test,0.8785059624926224,1486.9846934540626,0.10081194362589463,6135576.018430284,2477.009490985104
2,250,7,auto,5,5,Train,0.9092869418446103,1368.05515127125,0.09329733857207645,4884633.824523815,2210.1207714792004
2,250,7,auto,5,5,Test,0.8773567050321649,1495.1615039591052,0.1012033374665435,6193614.722699678,2488.6973947629062
2,250,7,auto,5,10,Train,0.9110337094346315,1353.1060820514992,0.09257940924330994,4790575.480253428,2188.7383306949755
2,250,7,auto,5,10,Test,0.8797996410908313,1482.5806165415017,0.10053287603382756,6070243.895590553,2463.7864955370123
2,250,7,auto,10,2,Train,0.9043123553698026,1393.3797218286072,0.09452789265225137,5152500.809189254,2269.9120708056635
2,250,7,auto,10,2,Test,0.8749787513050833,1503.5214496710144,0.10160173868769701,6313703.874070028,2512.7084737529794
