n_estimators,max_depth,max_features,min_samples_leaf,min_samples_split,Split,R2,MAE,MAPE,MSE,RMSE
400,7,log2,3,5,Test,0.8349311397503809,2045.8818238084975,0.15207935332036243,8780100.463144388,2957.8983930276045
400,7,log2,3,5,Train,0.8497007547204174,1959.5802506428918,0.1458422020632532,7994045.989495729,2827.156554164931
400,7,log2,3,10,Test,0.8342079649520835,2051.5334352024456,0.15207302933417516,8818509.526159916,2964.6094689296942
400,7,log2,3,10,Train,0.8486806304637147,1965.4706764329462,0.14599595343866978,8048560.057919815,2836.630382978945
400,7,log2,5,2,Test,0.8354205601480047,2037.8236245856667,0.15091779089483587,8756286.506332878,2954.2070510306253
400,7,log2,5,2,Train,0.8485711926827435,1956.9322510258123,0.1449611398030671,8053762.484566363,2837.6373290457113
400,7,log2,5,5,Test,0.83376096204469,2051.703832820388,0.15200201414678527,8840755.491790703,2967.7868862585647
400,7,log2,5,5,Train,0.8474591032762492,1971.6190440700818,0.14627866284124175,8114103.546178667,2847.8731302934575
400,7,log2,5,10,Test,0.8360817255548891,2033.507811341388,0.15030393190051516,8712721.589663057,2946.4450945521035
400,7,log2,5,10,Train,0.8489633246069784,1957.6010333123165,0.14487208950342917,8034726.951494594,2834.0622301830153
400,7,log2,10,2,Test,0.8321909331751025,2065.6106104819332,0.15296114313905523,8924960.412101502,2982.7033540716793
400,7,log2,10,2,Train,0.8440623218807464,1992.9417463382779,0.14776113842803604,8294631.087873114,2879.675986181307
400,7,log2,10,5,Test,0.8323050261575073,2063.104075795706,0.1531864102176536,8923703.785860155,2982.12205994208
400,7,log2,10,5,Train,0.8441320672851151,1988.9604955035968,0.14773224853907646,8289793.510171565,2878.912558830638
400,7,log2,10,10,Test,0.8308643385375467,2073.5974067203692,0.15412932938383128,8995234.426310305,2994.4521042445435
400,7,log2,10,10,Train,0.8428337733548945,1998.7689280854306,0.14865414570137522,8359931.552869266,2891.0255162357234
400,7,log2,15,2,Test,0.8270530236002103,2108.2080046797173,0.1569320390454356,9201982.587668208,3029.1541293363953
400,7,log2,15,2,Train,0.8378228208909151,2039.439787045353,0.15187595014683214,8625787.834688377,2936.6439073467122
400,7,log2,15,5,Test,0.8292765123355755,2089.2263219178576,0.1552010366011378,9081987.637054862,3008.344636281456
400,7,log2,15,5,Train,0.8399268016231792,2022.967449149637,0.15034707282114543,8513993.854483208,2917.6953881008762
400,7,log2,15,10,Test,0.8292756864897572,2089.0288013126215,0.15523469855897046,9078059.51984655,3008.9398499468653
400,7,log2,15,10,Train,0.8401283246520072,2023.1032541807158,0.15046364954603753,8503966.12000612,2915.70448221772
400,7,sqrt,3,2,Test,0.8359830048267458,2038.7573077064983,0.1506519977802517,8725942.055733824,2948.415920058917
400,7,sqrt,3,2,Train,0.8504288477062684,1953.767302013791,0.14450814453432675,7955240.646709773,2820.355628023648
400,7,sqrt,3,5,Test,0.8351433990209024,2044.76901263433,0.1510095132270469,8776870.430370418,2956.467615789611
400,7,sqrt,3,5,Train,0.849953550849736,1959.4019457057832,0.14494258404755778,7978888.336863888,2824.6163663136576
400,7,sqrt,3,10,Test,0.8331033216628573,2058.3350250174344,0.15253381420929693,8879277.71464572,2974.3349519057456
400,7,sqrt,3,10,Train,0.8471090150518819,1974.46828854685,0.14649197515243237,8131386.82255744,2851.394528773878
400,7,sqrt,5,2,Test,0.8339209505225949,2049.749944160466,0.15158857176176385,8837046.010484977,2967.1740506604156
400,7,sqrt,5,2,Train,0.8476370214742982,1968.3645151881533,0.14573441239533308,8103310.772711878,2846.3830459040937
400,7,sqrt,5,5,Test,0.8335502481679529,2055.538460338699,0.15246574244387712,8851881.00160314,2971.7808292138625
400,7,sqrt,5,5,Train,0.8469585388802466,1975.2091688976427,0.1468457323421468,8140309.745716247,2852.492383831359
400,7,sqrt,5,10,Test,0.8347073832963966,2049.498109680449,0.151937485333235,8793045.767654829,2960.3022571246374
400,7,sqrt,5,10,Train,0.8477677802731314,1970.5268674937683,0.14614915531121486,8097107.265934008,2845.292141981805
400,7,sqrt,10,2,Test,0.832239153754583,2062.111538925947,0.15284728172408082,8924225.775077615,2982.367031823679
400,7,sqrt,10,2,Train,0.8438335721792998,1991.4952190012184,0.14775798550876132,8306408.746601513,2881.7271806204467
400,7,sqrt,10,5,Test,0.8330295609644007,2059.8485577524525,0.1528453529152603,8885874.132604858,2975.698915145144
400,7,sqrt,10,5,Train,0.8443799106479677,1988.7972096378799,0.14764571721419636,8276377.203669156,2876.6507302575965
400,7,sqrt,10,10,Test,0.8305620154167231,2073.340999724482,0.1535755172569198,9016996.162656179,2997.2304361793213
400,7,sqrt,10,10,Train,0.8423839914152461,2001.5971316228472,0.14833119344276305,8382845.219335561,2895.195634206954
400,7,sqrt,15,2,Test,0.8269641292401552,2101.3127147511345,0.15606220395317819,9204530.3336248,3028.396293134802
400,7,sqrt,15,2,Train,0.8381986028801244,2034.2713408123468,0.15109860391921026,8606134.913213141,2933.3622465315493
400,7,sqrt,15,5,Test,0.8289408135365143,2095.593481028008,0.155686645761348,9101946.997816207,3011.7753399990715
400,7,sqrt,15,5,Train,0.8400231852857794,2026.2238724925526,0.15061086557953438,8508396.417262543,2916.725869902245
400,7,sqrt,15,10,Test,0.8267417760902014,2108.4593176803482,0.15710766225718903,9217356.81598568,3031.251014192164
400,7,sqrt,15,10,Train,0.837414174172865,2041.9346582525832,0.15216473926856922,8647381.967529774,2940.4757330191787
450,3,auto,3,2,Test,0.679574190853644,3127.8385861210822,0.22114424537268484,17038750.713255327,4125.273638828812
450,3,auto,3,2,Train,0.683228932150012,3110.583620619177,0.22000376574459107,16846092.83626259,4104.34414891608
450,3,auto,3,5,Test,0.6792796724818055,3130.8541764012525,0.22128571994686438,17054538.262051113,4127.223719070265
450,3,auto,3,5,Train,0.6831575473155046,3111.5408580605363,0.22004408990075705,16849791.354925685,4104.78908032427
450,3,auto,3,10,Test,0.679811289379981,3127.5669569105166,0.22118412477044735,17025859.08640502,4123.715973286577
450,3,auto,3,10,Train,0.683480708618773,3109.743630292497,0.22002197027755996,16832759.564884733,4102.7164713249695
450,3,auto,5,2,Test,0.6788702174655479,3130.611832935137,0.22117239916052886,17075524.172382392,4129.783000565537
450,3,auto,5,2,Train,0.6825338090490807,3112.9502551618416,0.2200467229860638,16883155.28183885,4108.851735846847
450,3,auto,5,5,Test,0.67873942528579,3131.941191300726,0.22134117367449685,17081670.425498165,4130.591667743315
450,3,auto,5,5,Train,0.6825830521904297,3113.374838261904,0.2201235843288572,16880616.10662044,4108.535220431679
450,3,auto,5,10,Test,0.6786861830530635,3133.4031459208622,0.22142445844072983,17085812.384432156,4131.041033223258
450,3,auto,5,10,Train,0.6825348125721031,3114.8426200501212,0.22021193528966662,16882929.083733488,4108.819356821851
450,3,auto,10,2,Test,0.6789753343214989,3130.7574261361688,0.22127070782153474,17070351.09064328,4129.175539432684
450,3,auto,10,2,Train,0.6825209971282833,3112.878491456796,0.22009842703989574,16883573.12846266,4108.904089972561
450,3,auto,10,5,Test,0.6782981891843273,3131.8142071156703,0.22127322344907085,17105810.838396568,4133.522289836227
450,3,auto,10,5,Train,0.6818202030226527,3114.9097390715965,0.2201305303616506,16920988.049001876,4113.442276356753
450,3,auto,10,10,Test,0.6787120721850425,3129.7789125952104,0.22116893225379966,17083854.550615337,4130.8417981804
450,3,auto,10,10,Train,0.6823403745071548,3112.4054009126276,0.21999911114437315,16893216.22657053,4110.075883966643
450,3,auto,15,2,Test,0.6782114899222322,3134.23332673073,0.22142131820583644,17111056.534620754,4134.113406156032
450,3,auto,15,2,Train,0.6817671680084887,3116.489596923249,0.22023107412297657,16923591.970791914,4113.771948944968
450,3,auto,15,5,Test,0.6781906172502623,3132.832983333264,0.22131322098693462,17110619.141441487,4134.164633285821
450,3,auto,15,5,Train,0.6817735266810748,3115.3010945557858,0.22014449513991505,16923669.87580341,4113.764675303209
450,3,auto,15,10,Test,0.6780385290093356,3134.1119093894304,0.22141164525153476,17119424.28268035,4135.214148946319
450,3,auto,15,10,Train,0.6816961469943988,3116.724161005902,0.22024273691849702,16927582.61743159,4114.233882947994
450,3,log2,3,2,Test,0.5874773337086923,3528.1614703439714,0.28767431252381137,21925576.72223857,4679.8938234145635
450,3,log2,3,2,Train,0.5909737289549638,3514.4513788722675,0.28649906074751325,21757745.777995013,4663.826639810961
450,3,log2,3,5,Test,0.5899465825436772,3519.1817284985254,0.286371281924963,21801237.585479654,4666.944582922791
450,3,log2,3,5,Train,0.5936543426010212,3500.8610679433878,0.28482837160135566,21613098.32309376,4648.663458181577
450,3,log2,3,10,Test,0.5923978121485052,3500.4757580135447,0.2848103472841266,21685669.174106535,4653.487298316273
450,3,log2,3,10,Train,0.5961734793671177,3485.210531989532,0.28347430927496786,21475697.093089823,4634.107207596436
450,3,log2,5,2,Test,0.5889378400606997,3520.7151409294065,0.28698954795490667,21873612.34443659,4672.979189709289
450,3,log2,5,2,Train,0.5924398647221298,3504.6410994116172,0.28555788652198455,21673207.38561877,4655.382899032996
450,3,log2,5,5,Test,0.5912944896641219,3508.0415255910657,0.2857826562053959,21735359.63720461,4659.169100664035
450,3,log2,5,5,Train,0.5949246752189781,3493.4794807003773,0.2845093082007253,21544569.755441356,4641.363981850127
450,3,log2,5,10,Test,0.5885805729893742,3523.151495729214,0.28712686727891795,21880507.224593606,4674.301620889247
450,3,log2,5,10,Train,0.5921895248046273,3507.4409496355247,0.2858270551304041,21689443.349033736,4656.767764306681
450,3,log2,10,2,Test,0.5925185462985688,3505.225631194855,0.28467117156455407,21660823.95555295,4651.428687328228
450,3,log2,10,2,Train,0.5961528726718532,3490.3587628694504,0.28345419240393455,21481226.796049524,4634.2560869076715
450,3,log2,10,5,Test,0.59072670983906,3514.356097020877,0.28598074397945894,21769583.2500201,4662.939506026872
450,3,log2,10,5,Train,0.5943588017049909,3499.3435550722293,0.28464073830848174,21573499.62559819,4644.598286547656
450,3,log2,10,10,Test,0.586117719289837,3536.4897030568036,0.2883971181872063,22015711.64036106,4689.545313000918
450,3,log2,10,10,Train,0.5898750879839021,3520.5128676389554,0.2870559203678721,21811641.2702767,4670.060912392015
450,3,log2,15,2,Test,0.5885896259305472,3520.8867727064508,0.28695397097927877,21862327.53864713,4674.402350876436
450,3,log2,15,2,Train,0.5919419129555779,3506.235715599917,0.2856804437851803,21706760.78194016,4658.310178060476
450,3,log2,15,5,Test,0.5834517585956354,3550.8428271625553,0.28986250200993524,22157310.82221512,4703.748125984533
450,3,log2,15,5,Train,0.5871020945593216,3532.1414343422484,0.2883102432259632,21959042.652689148,4685.814181888798
450,3,log2,15,10,Test,0.5903424629736055,3513.5425556842506,0.2863257339740735,21784952.215360995,4664.4232027770395
450,3,log2,15,10,Train,0.5939443000058378,3496.8629239333286,0.28484966284992314,21596657.56242699,4646.968320624523
450,3,sqrt,3,2,Test,0.5919406211296708,3505.6528465091515,0.28534054045637924,21693233.5173133,4655.195004227745
450,3,sqrt,3,2,Train,0.5954735236090617,3490.0088665950316,0.2839821161259655,21516969.91537174,4638.236871745384
450,3,sqrt,3,5,Test,0.5856430852209977,3536.1873693492976,0.2890182947108107,22028499.74551536,4690.564451924594
450,3,sqrt,3,5,Train,0.5889442104831779,3522.296089034392,0.28759946471127507,21864022.023482386,4675.439228767618
450,3,sqrt,3,10,Test,0.5873812700688965,3527.489270108038,0.2878390416032014,21944662.540595137,4681.939908856271
450,3,sqrt,3,10,Train,0.5908586138689434,3511.593094284612,0.28646580162539714,21760006.004765403,4664.611308221737
450,3,sqrt,5,2,Test,0.5925288199614753,3501.6730933515587,0.2849300042430851,21673324.70427174,4652.566558855319
450,3,sqrt,5,2,Train,0.5961056329419945,3488.173212905292,0.28376807634411944,21480745.55121694,4634.5977064536255
450,3,sqrt,5,5,Test,0.5860975640057542,3534.332823820593,0.28867645327908675,22018975.950428907,4689.111092426583
450,3,sqrt,5,5,Train,0.5896759819466236,3519.8341693744296,0.2873041641641891,21821440.834029872,4671.206695916129
450,3,sqrt,5,10,Test,0.5901453679610767,3511.7137079828017,0.28596907925629184,21792263.09364156,4666.323654348957
450,3,sqrt,5,10,Train,0.5936371896438947,3499.8076728813503,0.28498713187653896,21613833.042091858,4648.676295711489
450,3,sqrt,10,2,Test,0.5881224989312308,3524.5525208279732,0.28735881630719895,21897272.971089754,4677.1474570029995
450,3,sqrt,10,2,Train,0.5918365430021776,3510.194120889258,0.2860902474825437,21710230.1385808,4659.066372019878
450,3,sqrt,10,5,Test,0.5914043242202871,3509.6512035432074,0.2850645587172579,21738641.60348264,4659.336278804572
450,3,sqrt,10,5,Train,0.5950836646102482,3494.86683031011,0.28397890101817075,21533365.88957661,4640.305935653594
450,3,sqrt,10,10,Test,0.5853846890411866,3537.525600625931,0.28865019981128615,22042730.575211152,4693.120187035411
450,3,sqrt,10,10,Train,0.5892007921033798,3523.3514328278675,0.2874446135924328,21850390.983912043,4674.024487084411
450,3,sqrt,15,2,Test,0.5861527268694244,3535.7187537331274,0.28833782277052034,22009594.052243255,4688.297533300263
450,3,sqrt,15,2,Train,0.5894094400159573,3521.3582814057145,0.28708898095607865,21837521.38571616,4672.844120743677
450,3,sqrt,15,5,Test,0.5876498426857454,3525.8007076892645,0.28755830323368203,21919233.567469712,4679.780722312632
450,3,sqrt,15,5,Train,0.591272508017237,3512.1688803551538,0.2863607272881954,21740634.759237014,4662.298169079505
450,3,sqrt,15,10,Test,0.5916904009666462,3506.720377015046,0.28538480558520646,21708412.8647708,4657.1644296727845
450,3,sqrt,15,10,Train,0.5951406361758911,3494.9270033851235,0.28445359375216184,21534259.89376422,4640.1343411772805
450,5,auto,3,2,Test,0.8311535325787969,2034.6627704067673,0.139864617373952,8983581.005692765,2993.7500413963
450,5,auto,3,2,Train,0.839547725456927,1989.4091475314558,0.13735108330184337,8532398.89346696,2920.943742736502
450,5,auto,3,5,Test,0.8310021352031951,2037.0770469082047,0.14001076164154183,8992166.698193075,2994.962116201294
450,5,auto,3,5,Train,0.8394741605095286,1991.130241108208,0.1374332301915547,8535912.887460222,2921.5028201015193
450,5,auto,3,10,Test,0.8307086499523196,2038.3331340884847,0.1400329073994546,9007574.564691538,2997.6639093820604
450,5,auto,3,10,Train,0.8389479544323137,1993.0951129090222,0.13752972279691877,8564177.624471035,2926.3883656859653
450,5,auto,5,2,Test,0.8303473742399475,2038.231015800163,0.13998093773730216,9026715.592957947,3000.8239667277867
450,5,auto,5,2,Train,0.8384885161905584,1994.8777106962632,0.13755128116670184,8588644.513233025,2930.5102303069552
450,5,auto,5,5,Test,0.8307811277721333,2036.407639734304,0.13993119949810034,9003861.195894359,2997.0704545246344
450,5,auto,5,5,Train,0.838618760184994,1993.4497023140716,0.13750217500663414,8581576.7820653,2929.4022081798425
450,5,auto,5,10,Test,0.8296577054134232,2045.0820309186147,0.14038969066867163,9062616.812670413,3007.055158003098
450,5,auto,5,10,Train,0.8378304384869851,2000.5146968025092,0.1379089635462117,8623684.221118396,2936.5075946820084
450,5,auto,10,2,Test,0.8292997277213712,2044.5929885326884,0.14025141807145042,9081472.963703942,3010.11572271774
450,5,auto,10,2,Train,0.8367012829067919,2003.1159026990651,0.13788661491236848,8683752.520528276,2946.788492495371
450,5,auto,10,5,Test,0.8288762143009487,2045.289280008906,0.14038362508213612,9103199.63290237,3013.720258180132
450,5,auto,10,5,Train,0.8362622945343604,2003.967399403708,0.13796557305537013,8707267.192618202,2950.777553565434
450,5,auto,10,10,Test,0.8289199987372295,2047.064551875434,0.14049687003607275,9102478.736858245,3013.6777381252214
450,5,auto,10,10,Train,0.836210946118045,2006.2440616472013,0.13812085011842917,8709685.456467666,2951.135838250889
450,5,auto,15,2,Test,0.8285697978187482,2048.1795578426286,0.14049265512716852,9119931.974563574,3016.8490430846855
450,5,auto,15,2,Train,0.83555670974464,2009.0360460414697,0.1382313172314965,8744496.108061586,2957.0051798624995
450,5,auto,15,5,Test,0.8280849625296434,2051.769980396279,0.14072389947015468,9145501.765805254,3020.777797906673
450,5,auto,15,5,Train,0.8351650588889246,2013.4299381425324,0.1384794324085345,8765176.858763697,2960.499803896216
450,5,auto,15,10,Test,0.829208000388245,2045.4976079808846,0.14035563878565363,9087171.250320291,3011.1470185476614
450,5,auto,15,10,Train,0.8360291918579066,2006.6867919556105,0.13806131973315744,8719105.674773136,2952.7578685746084
450,5,log2,3,2,Test,0.7384505716115435,2704.412968578235,0.20796187213442835,13915240.601400519,3726.284561099531
450,5,log2,3,2,Train,0.7468492421957127,2660.501774125068,0.20450018079668336,13463884.258434677,3669.1621593870104
450,5,log2,3,5,Test,0.7391547846026582,2702.2056964853928,0.20777075623647928,13876176.26357969,3721.266173936915
450,5,log2,3,5,Train,0.7472861605869462,2660.4669057487904,0.2045342595982417,13441140.704176879,3665.998437843124
450,5,log2,3,10,Test,0.7395218666458667,2696.8037830723083,0.2074477820597743,13861134.425454393,3718.9475501448032
450,5,log2,3,10,Train,0.7477180165645932,2654.9016380820744,0.20428186597850262,13417098.771419823,3662.7050726271445
450,5,log2,5,2,Test,0.7371697392341875,2710.257879045526,0.2083721636824852,13978945.733895248,3734.8108873693077
450,5,log2,5,2,Train,0.7451095062380435,2671.5032899289563,0.20527830685893794,13557831.862826552,3681.6994961402224
450,5,log2,5,5,Test,0.7397268798560009,2692.369218115492,0.2071199252332622,13842393.914194789,3716.459852700767
450,5,log2,5,5,Train,0.7470861204169378,2656.2562880527003,0.20427430439048339,13452433.880938727,3667.465043779008
450,5,log2,5,10,Test,0.7411505203385934,2686.2541209479614,0.2056317756613208,13772680.214175541,3707.501168692477
450,5,log2,5,10,Train,0.749115155229424,2646.0656183168403,0.2025205748077219,13343155.356572462,3652.6255191221185
450,5,log2,10,2,Test,0.7406783380611938,2689.2698163740884,0.20653161338158682,13790369.015804674,3710.375688156598
450,5,log2,10,2,Train,0.7478889766240303,2653.5016844876327,0.20382286633814997,13410085.750660826,3661.666884248436
450,5,log2,10,5,Test,0.7361632210784229,2716.846414784935,0.2092439729875725,14036311.593604822,3742.4394149231
450,5,log2,10,5,Train,0.7439741093746249,2676.727333825604,0.20609052794939492,13617127.639602747,3689.8993231264126
450,5,log2,10,10,Test,0.7385930461622212,2707.212847160697,0.20754374467822193,13903928.418451762,3725.3644564331344
450,5,log2,10,10,Train,0.7463094577581841,2666.846752842716,0.20439676666175255,13493761.491098335,3672.9394854833176
450,5,log2,15,2,Test,0.7374723462072963,2710.02682956237,0.20859761385012252,13964309.639541995,3733.2845184603843
450,5,log2,15,2,Train,0.7449030324482739,2673.9205137929994,0.20569287088452323,13568229.962777222,3683.2797023864778
450,5,log2,15,5,Test,0.7358083812721493,2718.9125603199586,0.2096303889680124,14054295.174942669,3745.3779074877275
450,5,log2,15,5,Train,0.7429747448581304,2679.9546041031376,0.20672437360070228,13670289.966039848,3697.030290458909
450,5,log2,15,10,Test,0.7400804743723433,2694.6008622462823,0.2073151707974561,13821276.93383027,3714.4907288885975
450,5,log2,15,10,Train,0.7468844014160692,2658.2159768330976,0.20446222598704397,13464032.397794675,3668.8799428577317
450,5,sqrt,3,2,Test,0.7401445398161384,2696.884642316645,0.20712845915579892,13828509.220964566,3714.399909642135
450,5,sqrt,3,2,Train,0.7480544399519364,2655.9798623547217,0.20383005188521683,13398592.502330992,3660.3659684998906
450,5,sqrt,3,5,Test,0.7402415109030847,2697.504929586454,0.20767288136884474,13814385.717653576,3713.280845715729
450,5,sqrt,3,5,Train,0.7476418332491905,2658.795341727358,0.20466993021444763,13423203.561197478,3663.4628476819953
450,5,sqrt,3,10,Test,0.7398908576507234,2701.6679052132286,0.20823662616023575,13837649.651021678,3715.952997308774
450,5,sqrt,3,10,Train,0.747993297634659,2659.237746827001,0.20486063546680122,13403317.349549385,3660.777877853234
450,5,sqrt,5,2,Test,0.7360780968701363,2718.9345127180645,0.20897150377469526,14046374.213934999,3743.157747975284
450,5,sqrt,5,2,Train,0.7439866183170322,2678.266413604964,0.20580064914797389,13614817.470778435,3689.6991093493766
450,5,sqrt,5,5,Test,0.738540901541614,2700.9020019762493,0.2072624222641068,13901674.779909339,3725.46289199958
450,5,sqrt,5,5,Train,0.74644905157335,2661.8651701027284,0.2044146691627525,13487206.512291646,3672.0558750424702
450,5,sqrt,5,10,Test,0.740450164349372,2693.3419092747986,0.2065111051281479,13809259.034370909,3712.0354434791634
450,5,sqrt,5,10,Train,0.7485001551547065,2653.042353793415,0.20334945806209306,13376065.270157503,3657.1854112886567
450,5,sqrt,10,2,Test,0.73811243601106,2706.708117568379,0.20833739255515032,13928006.222207451,3729.0694457811414
450,5,sqrt,10,2,Train,0.7455858595084657,2669.332206268491,0.20549907206416532,13532573.489568755,3678.1999407167677
450,5,sqrt,10,5,Test,0.7395799067197291,2700.170085053271,0.20744245336472886,13849400.79792876,3718.5765874283416
450,5,sqrt,10,5,Train,0.7465754143625756,2665.637352495452,0.2048404390715146,13479832.637708431,3671.1692610163495
450,5,sqrt,10,10,Test,0.73952805053077,2701.757648236897,0.20785233402900422,13854438.034432402,3717.875423912957
450,5,sqrt,10,10,Train,0.7467002574471755,2663.307668892746,0.20486063842140828,13472639.940548087,3670.182665420622
450,5,sqrt,15,2,Test,0.7398458183470185,2704.9465927165015,0.20770045736082315,13835602.574848425,3716.537007072088
450,5,sqrt,15,2,Train,0.7466134370033621,2669.6417467273814,0.20498997580591527,13477732.662583847,3670.9139892617327
450,5,sqrt,15,5,Test,0.7377615229017127,2708.268630159221,0.2083433108611763,13946004.632133033,3730.6552809114282
450,5,sqrt,15,5,Train,0.7445486154559305,2674.1640026960386,0.20559569051641283,13587758.028287362,3685.7772078902026
450,5,sqrt,15,10,Test,0.7404037797476744,2694.485322817901,0.20693111020787894,13811235.387419632,3712.537607900625
450,5,sqrt,15,10,Train,0.7477945015547742,2656.0741604228338,0.20385980747387694,13413821.881370295,3662.347977158265
450,7,auto,3,2,Test,0.8933089903464397,1452.7035295798444,0.09894400076526541,5667410.887584636,2376.2642591618014
450,7,auto,3,2,Train,0.9108753364798738,1348.1559378129882,0.09266675687629249,4739355.218719458,2176.727118198223
450,7,auto,3,5,Test,0.8936284603198251,1451.362693170914,0.0989297304022578,5650952.01002018,2371.9198777681772
450,7,auto,3,5,Train,0.9111210658245306,1346.223654075033,0.09259454586627827,4726096.0557752475,2173.703894091813
450,7,auto,3,10,Test,0.8931170810475901,1454.9709623525036,0.09915150138873954,5678179.301133103,2377.8289672743044
450,7,auto,3,10,Train,0.9098464819057753,1353.6054062918624,0.09298690394112082,4793904.574085422,2189.3029312928566
450,7,auto,5,2,Test,0.8925185098891568,1459.1584290806597,0.09925686602815859,5709227.906086534,2384.690842676299
450,7,auto,5,2,Train,0.9080659247370126,1360.4094231843505,0.09321904064644877,4889091.783575266,2210.892739610345
450,7,auto,5,5,Test,0.8923910952586667,1459.7199508080423,0.09933916733647277,5716823.017597031,2385.7678445315955
450,7,auto,5,5,Train,0.9079846736975827,1361.9810014801894,0.09336180456012201,4893256.862490526,2211.8871039460573
450,7,auto,5,10,Test,0.8923818049031768,1460.6238256958545,0.09941188123286523,5717969.074263195,2386.641273146566
450,7,auto,5,10,Train,0.9081692155910014,1360.7751961654226,0.09332236021211493,4883214.882112531,2209.4508117892174
450,7,auto,10,2,Test,0.8907987200938688,1469.1397161437624,0.09970118841700817,5801839.393307051,2404.308249396113
450,7,auto,10,2,Train,0.9027210540171261,1390.0495508041222,0.09463844531291538,5173241.306512559,2274.1475559699
450,7,auto,10,5,Test,0.8912166420203045,1462.1337531663858,0.09928647359071774,5779906.206010965,2399.6259750339336
450,7,auto,10,5,Train,0.9033530200153121,1382.9257104420226,0.09426330664231654,5139474.866198049,2266.8391271201444
450,7,auto,10,10,Test,0.8902906175363359,1472.5944637986754,0.09988984227001212,5828750.941626012,2409.859671079622
450,7,auto,10,10,Train,0.9026735226609688,1390.4932268237285,0.09465135622442826,5175665.3653639285,2274.6957380972804
450,7,auto,15,2,Test,0.8881971434138137,1489.5140404889637,0.10088776017249393,5939308.906493219,2432.5477671334097
450,7,auto,15,2,Train,0.8989092049027926,1418.9230827972897,0.09626104766929247,5376103.555181147,2318.2336764709653
450,7,auto,15,5,Test,0.8880467741899128,1489.4518819334403,0.10078324312142879,5947544.728879577,2434.2472503464637
450,7,auto,15,5,Train,0.8987203374776577,1419.540476652524,0.09625172324712125,5386043.026216941,2320.4653050147817
450,7,auto,15,10,Test,0.8884710918129162,1487.2353710521643,0.10074231368512468,5925195.10247947,2429.9130762004797
450,7,auto,15,10,Train,0.8990621252434241,1417.2655656838813,0.09616476910770977,5367933.084128579,2316.5797894575494
450,7,log2,3,2,Test,0.8344969679101706,2048.206372163161,0.15168829395782163,8806105.256598653,2961.9321228347494
450,7,log2,3,2,Train,0.8493080600167433,1962.1316375670133,0.14555659510918947,8014400.89964065,2830.863682912236
450,7,log2,3,5,Test,0.8357395617468445,2034.9514864138898,0.15056913586366819,8736468.143867005,2950.5858062675425
450,7,log2,3,5,Train,0.8504159924409054,1950.5846314902233,0.1443812602645505,7956476.1358521525,2820.3220611290863
450,7,log2,3,10,Test,0.8368176605910256,2029.0450529390866,0.14982622721522254,8676374.902888006,2941.1542472826536
450,7,log2,3,10,Train,0.851187869569673,1943.911697364071,0.1437363994739542,7915927.236946421,2813.107684386714
450,7,log2,5,2,Test,0.8343953170797395,2048.078622825846,0.15130377374557097,8802933.550584743,2962.597464447552
450,7,log2,5,2,Train,0.8475635017663036,1970.4886208118758,0.14576738943001719,8109298.691427745,2847.080038896575
450,7,log2,5,5,Test,0.8349569243327748,2042.1303093904803,0.15088155145183596,8779844.093864894,2958.3376848991575
450,7,log2,5,5,Train,0.8482245163103446,1962.8627488382165,0.145147178870599,8072486.375328155,2840.971898831315
450,7,log2,5,10,Test,0.8355837656700216,2038.5317568695223,0.15057512509612953,8750020.796034034,2951.555932625718
450,7,log2,5,10,Train,0.8490459046586025,1957.2650942428281,0.1446603069866911,8028049.530616085,2833.3427950019345
450,7,log2,10,2,Test,0.829461414209856,2083.6490411521445,0.15491907160077853,9075330.674158508,3006.717155721596
450,7,log2,10,2,Train,0.8415817369438259,2009.1376904004185,0.14938090976223717,8425256.389546815,2902.551942375001
450,7,log2,10,5,Test,0.8306099319271327,2073.174697883839,0.1541494565845653,9010022.8093746,2996.413181407138
450,7,log2,10,5,Train,0.8423314931842526,2002.3121827167608,0.14892016248854095,8386450.653830285,2895.7101196987514
450,7,log2,10,10,Test,0.82872173922764,2088.938022036988,0.15570058925255897,9109884.735799551,3013.880498771368
450,7,log2,10,10,Train,0.8404474674649489,2015.7626422544758,0.15034826099027723,8486750.094518447,2912.884008340884
450,7,log2,15,2,Test,0.8307970671529574,2078.543193980164,0.1539787223790681,9000058.857011152,2995.0832749163737
450,7,log2,15,2,Train,0.8412949999069953,2013.2942414082804,0.14928815049614558,8441630.326451825,2905.1816415936487
450,7,log2,15,5,Test,0.8274622284972473,2099.187950149829,0.15611171399286686,9177467.461399622,3024.4380064041848
450,7,log2,15,5,Train,0.8378732990470745,2037.5084647693882,0.15162937011754818,8623623.649155056,2936.355918174614
450,7,log2,15,10,Test,0.8279323615658718,2096.568898522696,0.15571407159310216,9150161.365907764,3020.6311613961925
450,7,log2,15,10,Train,0.8387914819618164,2029.8885151976065,0.15089984462389816,8575337.08989072,2927.9337702218677
450,7,sqrt,3,2,Test,0.836793622431158,2031.111764653396,0.15028589860810584,8682746.46197445,2942.0096422590627
450,7,sqrt,3,2,Train,0.8509781621570018,1946.5821723356567,0.1442064906675081,7925913.71423492,2814.9634699883036
450,7,sqrt,3,5,Test,0.8350506786776956,2043.9591417649688,0.15095643985904544,8775101.51738466,2956.383721929105
450,7,sqrt,3,5,Train,0.849372427322448,1960.7293118017255,0.14504967279705885,8011356.166838735,2830.283406189682
